"Id","SalePrice"
1664,472883.368122714
1665,266274.736545237
1666,314555.568245729
1667,316267.738844292
1668,305065.260871029
1669,274414.67069947
1670,295439.691685866
1671,269971.093446229
1672,367487.600671139
1673,290181.505242131
1674,247969.144187979
1675,211220.786741865
1676,209043.774660952
1677,223851.365963978
1678,411317.99424913
1679,347467.383819174
1680,278017.224945074
1681,224942.033875592
1682,307711.46947103
1683,200156.585487837
1684,189062.872539708
1685,187693.218071486
1686,185058.676711286
1687,176297.554611783
1688,200849.356731866
1689,200606.991741615
1690,208108.400939681
1691,198845.30960163
1692,244207.259065609
1693,177118.52824258
1694,185833.391448584
1695,166064.961728488
1696,267897.272738411
1697,167783.566883504
1698,325471.489911464
1699,312372.979102612
1700,254228.502448083
1701,263394.822033192
1702,229160.348248103
1703,234593.738859335
1704,264682.100607569
1705,245116.207880935
1706,257714.599601533
1707,198785.177965876
1708,198768.994680685
1709,251662.684873386
1710,222485.589043131
1711,267432.420058872
1712,253412.658805891
1713,248397.864496244
1714,207610.937116901
1715,202929.345498725
1716,174568.593263136
1717,179146.654085887
1718,128669.778261941
1719,207719.832651691
1720,226410.947034186
1721,157119.452067091
1722,119041.363613153
1723,153103.438226997
1724,199660.90141447
1725,239785.769887442
1726,188130.086565087
1727,158289.897890396
1728,177806.394095731
1729,164783.224801753
1730,147725.321045804
1731,122320.83831359
1732,130777.378886977
1733,115918.82599614
1734,119302.981961506
1735,131649.075438406
1736,114181.85810454
1737,288572.450608702
1738,245822.221884683
1739,230764.293693524
1740,222897.470144675
1741,199588.527237164
1742,170272.626671814
1743,181771.901099617
1744,283939.874104086
1745,200224.252441561
1746,183041.281574476
1747,212397.182677386
1748,216381.217747641
1749,146988.228619493
1750,125214.173676271
1751,245387.074558445
1752,119302.516351642
1753,145494.616848828
1754,193867.884142745
1755,170467.00843622
1756,128072.286811939
1757,121148.742764476
1758,151136.686123492
1759,155091.682152325
1760,163630.464160254
1761,152602.467544575
1762,168396.69870865
1763,179976.127947269
1764,117706.631817729
1765,128090.552632785
1766,184389.73838561
1767,199451.410615246
1768,140227.878307201
1769,162908.242606142
1770,157360.687894978
1771,122488.586696279
1772,129521.391916371
1773,132047.419297192
1774,148398.86203588
1775,143014.650208932
1776,123486.623328173
1777,109610.7141351
1778,144538.153859656
1779,122123.630684386
1780,157705.23258537
1781,121634.869403277
1782,99285.8338821107
1783,148438.497596763
1784,117845.599306149
1785,118391.62023389
1786,151047.199208946
1787,164887.162749424
1788,72124.75032791
1789,106184.627130109
1790,100508.579210394
1791,198797.374344855
1792,141847.393316554
1793,126166.038861809
1794,156089.354209123
1795,131017.501708115
1796,140011.521400371
1797,122201.318620939
1798,126560.887679385
1799,110892.386601623
1800,132768.427037282
1801,125400.87864558
1802,138619.56159843
1803,147894.85654628
1804,144554.202661589
1805,137600.549449904
1806,114366.671955696
1807,126732.291857802
1808,118171.900346541
1809,115064.633555959
1810,133089.069050389
1811,84222.0934067967
1812,90713.6019989071
1813,113575.915471935
1814,100568.825632328
1815,69823.6231094261
1816,101604.84256627
1817,121472.79994628
1818,136698.84181254
1819,128413.535266893
1820,85524.7412683395
1821,103734.256472421
1822,145696.465272608
1823,68915.1901476604
1824,127615.626220119
1825,135363.553187856
1826,114148.634537922
1827,108475.503216747
1828,127400.439706085
1829,123823.761264226
1830,126361.116466603
1831,126937.77370228
1832,83835.572122281
1833,127206.72224932
1834,128184.473164502
1835,105841.124657833
1836,104025.093995087
1837,90357.8993145921
1838,112872.519872931
1839,105806.782828241
1840,134452.406397067
1841,132090.450629428
1842,104531.082550166
1843,140880.30683609
1844,147772.160008835
1845,147865.331653039
1846,154038.977304686
1847,173396.6658695
1848,65660.212276637
1849,110023.984550352
1850,116838.994406759
1851,145247.619786476
1852,131686.779695739
1853,137391.746757079
1854,156265.587208165
1855,154379.758366036
1856,228457.872811256
1857,136895.167576745
1858,128130.505806142
1859,119828.386252676
1860,152850.519974739
1861,119774.424773276
1862,305805.516996459
1863,290323.344895217
1864,290333.669519955
1865,294433.883726844
1866,287186.234626127
1867,219586.754866145
1868,274729.171891578
1869,207914.844999789
1870,213030.042644935
1871,248598.519067861
1872,189572.733769817
1873,248713.916517184
1874,147048.145404153
1875,187247.370821584
1876,199349.502746
1877,202204.115363962
1878,205134.098124514
1879,137758.28448395
1880,128131.535394471
1881,237155.80503499
1882,239783.310105963
1883,181358.278162423
1884,191955.425246161
1885,216883.567763651
1886,260742.300267415
1887,215335.544662453
1888,254130.735812935
1889,183936.370616306
1890,125149.336926565
1891,131349.553564436
1892,105703.307933098
1893,120492.329695053
1894,126362.559351756
1895,134946.795279565
1896,125918.796616905
1897,131927.97875023
1898,119807.106183359
1899,161287.527281821
1900,151656.730292258
1901,158144.945145992
1902,145767.178588174
1903,216822.108956652
1904,142468.316751265
1905,187754.027365437
1906,118427.836304546
1907,198336.621750453
1908,112701.874107512
1909,140844.793101934
1910,123689.085015031
1911,200801.99592381
1912,283175.108471187
1913,147534.676996828
1914,80601.0136744275
1915,277307.598158901
1916,63131.0781570051
1917,229270.629451858
1918,140626.916555479
1919,167347.942405345
1920,147579.69965216
1921,317664.287365841
1922,273065.161195684
1923,219471.544475089
1924,243211.626245664
1925,202560.080667623
1926,325733.512797634
1927,133549.379359379
1928,160502.649225093
1929,122647.804761469
1930,132782.851922938
1931,142338.78440654
1932,135250.796360363
1933,192906.200492158
1934,176084.573887472
1935,176263.554119818
1936,188696.537476246
1937,180966.228088028
1938,170916.164177992
1939,234963.44855722
1940,189130.643542388
1941,166766.156523332
1942,171747.259495871
1943,219731.519453375
1944,343344.875926596
1945,333977.114365211
1946,138736.439700593
1947,196810.115775134
1948,163044.063879357
1949,220058.942447627
1950,178976.408886954
1951,240345.864274621
1952,206356.31872174
1953,175853.835573472
1954,175204.417942857
1955,133565.617620851
1956,305008.734732063
1957,145546.960149577
1958,280281.291009157
1959,147940.486555929
1960,116684.232971841
1961,126723.165809763
1962,100698.793556447
1963,108289.875649605
1964,107899.467031453
1965,145663.267838224
1966,126771.467545439
1967,277134.750367711
1968,366906.48698974
1969,322523.012381434
1970,373817.134849623
1971,411739.261771463
1972,337795.591532568
1973,285826.743191086
1974,307241.770259736
1975,401017.525842832
1976,269522.305956435
1977,329272.009119645
1978,325629.621141283
1979,286536.333387701
1980,199644.559640217
1981,292109.144335125
1982,224051.722668941
1983,215640.25293774
1984,179553.989366837
1985,225933.288919234
1986,208280.853195027
1987,193324.573952823
1988,187957.964175379
1989,197106.715593332
1990,214941.176736428
1991,237604.36913639
1992,218942.802121558
1993,180178.231776042
1994,217061.25155321
1995,181090.203379045
1996,258855.773440421
1997,284709.155231087
1998,280296.410269865
1999,281149.66335786
2000,298611.255643432
2001,295238.234488567
2002,230583.040815701
2003,252995.191712227
2004,290892.173707123
2005,214264.067311147
2006,211843.183971234
2007,237508.787558188
2008,219657.069045798
2009,199758.449783004
2010,193511.448224915
2011,133220.191941513
2012,175510.975077141
2013,185177.182098382
2014,189569.81409982
2015,210790.73248236
2016,194201.336424496
2017,189715.797563761
2018,127358.399427296
2019,132951.364361348
2020,101206.163100237
2021,115642.906576866
2022,183019.008903504
2023,136608.408371048
2024,282338.019115498
2025,325112.636682175
2026,174809.070767744
2027,167376.756899091
2028,156206.874144737
2029,163008.284764946
2030,234380.215888262
2031,213948.606097304
2032,216309.139594681
2033,225786.28310932
2034,171052.315427248
2035,212764.865197856
2036,193714.163875009
2037,199814.68722903
2038,267204.488500097
2039,228258.117163723
2040,290750.584445995
2041,250805.96415543
2042,202048.777136058
2043,171754.531823588
2044,159145.471324661
2045,193131.202877939
2046,144798.939491841
2047,136336.271354487
2048,142825.106534216
2049,148147.949458754
2050,159494.916323629
2051,105121.321805867
2052,128943.253364672
2053,144604.542487453
2054,102511.829041825
2055,135681.041039081
2056,151460.033228823
2057,122764.833134522
2058,213325.537296201
2059,141595.540880602
2060,160554.986096879
2061,159274.551531322
2062,126020.167231127
2063,119549.98071056
2064,134169.908235271
2065,117211.697053579
2066,161184.119184132
2067,115773.428104269
2068,140711.58378889
2069,82866.9966253452
2070,112947.603840485
2071,115066.453199819
2072,141026.946167251
2073,127670.312374043
2074,167447.633543941
2075,141097.590314666
2076,122164.268812233
2077,152012.866526727
2078,125234.34477124
2079,127550.62230989
2080,107851.028096741
2081,120867.680357992
2082,121188.32832237
2083,139103.947474069
2084,110047.888898124
2085,118814.14092618
2086,118792.03049936
2087,117743.152985369
2088,103505.763612443
2089,92415.8224659625
2090,123431.437849652
2091,102981.905756222
2092,120912.593351337
2093,93632.7113356864
2094,105921.038558621
2095,149396.24798818
2096,92509.0933955041
2097,100467.08593737
2098,131705.526597326
2099,75165.1752230302
2100,76802.6385925892
2101,110657.190431283
2102,122869.576757048
2103,107307.528436174
2104,134590.483024197
2105,122585.377617964
2106,75078.093649119
2107,181353.435005171
2108,109825.102991115
2109,107046.247346222
2110,126614.338309592
2111,128873.518075102
2112,133410.695362424
2113,114728.227848095
2114,112469.832977451
2115,146259.483335803
2116,117127.70880274
2117,138222.553562097
2118,124311.167511923
2119,113761.158976407
2120,123026.793465193
2121,88736.0650478328
2122,118487.7353633
2123,90875.8240721674
2124,147598.373802546
2125,129976.289442673
2126,158217.823648031
2127,144571.35005631
2128,118851.133737864
2129,86609.4357824753
2130,118277.410768989
2131,140697.234226265
2132,99425.1458254201
2133,115915.187882865
2134,114116.12823793
2135,94497.8271953433
2136,73848.2777712439
2137,110815.726705697
2138,127012.88694434
2139,146110.799127751
2140,132605.510153575
2141,153241.354420187
2142,131353.259331557
2143,145956.655792743
2144,113097.470255113
2145,140264.733069863
2146,155816.431933916
2147,160013.018459432
2148,135741.481217301
2149,152897.146289139
2150,221749.206255765
2151,125245.209067151
2152,149993.249232828
2153,162153.273549674
2154,97917.4086117186
2155,139569.189336324
2156,226975.350977262
2157,226392.979904944
2158,243016.932927841
2159,207519.736467091
2160,197254.94682231
2161,233676.772698579
2162,361569.535930644
2163,305576.722816517
2164,250194.595234195
2165,201912.871508614
2166,151980.496578003
2167,216536.95473117
2168,189834.425746571
2169,196760.238752113
2170,203212.908384596
2171,148862.050294994
2172,136213.631469284
2173,157496.190083208
2174,217696.742105841
2175,274963.456653422
2176,291363.211984849
2177,241014.865476562
2178,208775.803323242
2179,144548.204992935
2180,198183.607793829
2181,191866.537567831
2182,213767.715048879
2183,189607.681016816
2184,123103.578401804
2185,128817.782426217
2186,140147.754186988
2187,158586.47295981
2188,155338.348527473
2189,238852.50266276
2190,78129.420063359
2191,75852.0213478662
2192,86376.989985794
2193,98372.098772067
2194,100661.656076969
2195,114442.738826491
2196,108264.245233997
2197,123080.2850398
2198,153297.769742223
2199,181150.07888153
2200,145583.23633443
2201,143632.360845958
2202,186192.097154368
2203,162847.986994908
2204,168003.303861066
2205,119500.483680039
2206,134034.54404572
2207,200478.809850724
2208,237977.938085828
2209,214440.597849181
2210,124598.250921994
2211,110960.857754326
2212,111903.301631961
2213,95814.2968303514
2214,121915.192902133
2215,101386.959671737
2216,127523.405096061
2217,65326.3620314442
2218,89045.3180089188
2219,86225.4203879544
2220,82143.4651065803
2221,278341.768893348
2222,261294.666222315
2223,257236.657715742
2224,206594.531778346
2225,131206.4514145
2226,176553.186942731
2227,201671.23394462
2228,261718.524645548
2229,253455.956303417
2230,153182.092084089
2231,217795.466106009
2232,176588.275961106
2233,190479.183505688
2234,240814.192477331
2235,214743.078377454
2236,252197.865953235
2237,293690.520925667
2238,197615.776690381
2239,102263.863332714
2240,151773.278655587
2241,155419.057070905
2242,121877.691077639
2243,129166.692793455
2244,109154.701425132
2245,106615.96088056
2246,133220.281213172
2247,108348.925988411
2248,124055.587595257
2249,129931.55953124
2250,128361.451110617
2251,112374.314925558
2252,169768.851987043
2253,162792.861696195
2254,175315.142611015
2255,185444.868073271
2256,167618.745716305
2257,200148.103297883
2258,157392.159061542
2259,177172.365190272
2260,133230.868480319
2261,199854.653454909
2262,216633.096851009
2263,344216.450319673
2264,463574.555935975
2265,161215.499450116
2266,264236.11113967
2267,341177.95088447
2268,430384.000844053
2269,154109.77799291
2270,195035.133980368
2271,202758.040837851
2272,209214.358979491
2273,158285.502076229
2274,178917.869999621
2275,160244.330240194
2276,196639.938499268
2277,174110.630247504
2278,134996.456343546
2279,133890.578055964
2280,108308.615430553
2281,169277.587653238
2282,183039.675963909
2283,109040.948407596
2284,112975.363945914
2285,129354.389954601
2286,123490.142047445
2287,323927.132696049
2288,275839.769513415
2289,325297.949988314
2290,397549.235713707
2291,305082.983153882
2292,359228.102539321
2293,390593.192058719
2294,336787.403929729
2295,427588.92071859
2296,263599.710974707
2297,320767.81891108
2298,310999.214338797
2299,326336.138598913
2300,301364.147957022
2301,302547.329326068
2302,247574.604702489
2303,237119.24078432
2304,243623.58752237
2305,208187.958261986
2306,199370.072004953
2307,214688.640607476
2308,244642.965916345
2309,247435.381950833
2310,225125.88615981
2311,215687.545606117
2312,176199.866321128
2313,179668.560714054
2314,175390.411989526
2315,193905.073554692
2316,200402.328624188
2317,180939.940365931
2318,188160.938812895
2319,188174.376598293
2320,181819.869823925
2321,238021.090450628
2322,196955.155320362
2323,191493.560951308
2324,190279.819381564
2325,212614.624302658
2326,182032.280333419
2327,205076.445035614
2328,222619.310821061
2329,190051.29394661
2330,182943.909733044
2331,333984.02764598
2332,344657.697928187
2333,297229.939206543
2334,248211.277129358
2335,268200.796089583
2336,294692.44056969
2337,184867.118309279
2338,244950.703635015
2339,217446.834189985
2340,325423.213617693
2341,218852.98255948
2342,221796.130150515
2343,235860.44986331
2344,197834.729905858
2345,216971.673665629
2346,207707.54959208
2347,193817.893264183
2348,231622.504143583
2349,183009.710896718
2350,275851.158295729
2351,231652.700840168
2352,230912.828726998
2353,247162.504931047
2354,133113.246747315
2355,137883.911904945
2356,153843.603730864
2357,188305.553392403
2358,196155.976748005
2359,136918.355420272
2360,117999.481539708
2361,136738.536604827
2362,251747.126004562
2363,137165.069900866
2364,165771.75045035
2365,209925.754565732
2366,196212.84222992
2367,211643.986153713
2368,214384.202576496
2369,205278.167505384
2370,169457.123953486
2371,162224.731281559
2372,186937.352418737
2373,264713.856361218
2374,290970.874016468
2375,230964.900905131
2376,285398.715311286
2377,301587.79840223
2378,155466.658382106
2379,195332.194157808
2380,145793.615714113
2381,164966.569435842
2382,195329.104619617
2383,191262.625239805
2384,233493.740743501
2385,159635.379288286
2386,132852.949236156
2387,131133.76275437
2388,101961.471274548
2389,127689.269901198
2390,158544.797956634
2391,147537.6710688
2392,120536.39798493
2393,173407.205514994
2394,146739.077198704
2395,197256.146258587
2396,142277.541296142
2397,198301.052178877
2398,132158.678505641
2399,70340.4653374271
2400,75267.3644504369
2401,117835.276602185
2402,134951.157987604
2403,143847.571910533
2404,151347.767534121
2405,161045.200914564
2406,137835.761497158
2407,128024.359020168
2408,147998.967335038
2409,132426.966857445
2410,161896.457894771
2411,110859.768303666
2412,153613.038820953
2413,128504.415414583
2414,139124.845392002
2415,141188.308995546
2416,119883.52623834
2417,126553.906166427
2418,130613.211190427
2419,128648.90304417
2420,126077.289824004
2421,142199.972777654
2422,108689.108697737
2423,114734.540508377
2424,155288.687500632
2425,193353.258289915
2426,132391.083544021
2427,119221.524591708
2428,173652.131117566
2429,118995.750096711
2430,131102.091350582
2431,118625.170269271
2432,150846.48023578
2433,147809.566022048
2434,134239.793934451
2435,150722.687928057
2436,111595.173891508
2437,109658.986861641
2438,127251.719115404
2439,114261.381409625
2440,120406.137683002
2441,95983.7847487687
2442,107224.151064572
2443,129311.167721765
2444,132026.453969755
2445,90985.7775730552
2446,130142.048528427
2447,167954.262008805
2448,133265.357964026
2449,111074.719972651
2450,137450.875790077
2451,134345.020843274
2452,168807.977376637
2453,94641.7918840243
2454,114793.470690236
2455,120251.081302749
2456,117903.930931965
2457,129960.879923625
2458,131121.491398393
2459,112336.390715428
2460,142963.303920936
2461,122531.007696385
2462,128085.058702882
2463,120663.370342825
2464,148798.629346867
2465,134558.209400433
2466,117006.508800354
2467,132814.196227496
2468,92233.9146303382
2469,89131.8537179828
2470,167604.967486698
2471,175295.363240976
2472,138344.068484407
2473,111117.064828205
2474,80853.1489242325
2475,182160.727143209
2476,111066.448281588
2477,120189.003735269
2478,144430.703917636
2479,104714.255088818
2480,152773.368965218
2481,125223.83396594
2482,124480.183947079
2483,116349.260600487
2484,121649.800366924
2485,122007.428343008
2486,154481.97877832
2487,174327.373235285
2488,156471.256202113
2489,150085.896955827
2490,141907.783601304
2491,88333.6718784917
2492,195151.238218472
2493,155915.346601128
2494,135264.355616281
2495,87799.2350213937
2496,234277.537804572
2497,139598.929987329
2498,118423.137559691
2499,92080.372917101
2500,130260.76355658
2501,126584.750627429
2502,140899.084162934
2503,97470.9838834237
2504,161015.446263835
2505,235329.519253845
2506,247573.706783247
2507,265535.972464645
2508,249432.965202878
2509,215476.301336791
2510,218855.352038992
2511,171567.239425729
2512,201829.454319615
2513,222649.584368854
2514,266303.819003214
2515,151042.068469037
2516,179029.435116248
2517,151196.133947452
2518,155896.431605245
2519,243933.820637954
2520,221941.268854275
2521,184490.773693334
2522,222025.176057386
2523,119580.693506412
2524,147183.338224899
2525,145060.258936222
2526,144118.864912771
2527,125028.738516103
2528,138786.886322592
2529,138840.159451383
2530,131603.535672732
2531,239155.986326098
2532,221746.186009465
2533,194149.281218319
2534,231416.396646948
2535,266022.716364605
2536,219148.000110233
2537,235937.491297325
2538,188272.21764362
2539,183504.719734341
2540,189464.849559834
2541,189298.958915944
2542,170709.671838674
2543,128231.29863151
2544,117033.781364322
2545,132503.916025367
2546,126469.279473881
2547,130511.393686667
2548,152664.788345589
2549,163048.396191253
2550,808508.441757436
2551,142310.874331546
2552,120054.935959664
2553,80774.6794019
2554,92836.9853727602
2555,122776.225197081
2556,104387.210179892
2557,108181.535515181
2558,133039.179738363
2559,139690.967578657
2560,158459.062939386
2561,151930.247532467
2562,149940.777469347
2563,142447.955035247
2564,195089.462307566
2565,146906.282695765
2566,170870.542617517
2567,138452.427730288
2568,191269.771154049
2569,226180.633209189
2570,120186.734878761
2571,189728.38690766
2572,137856.243767087
2573,207522.547743762
2574,252023.622325387
2575,121241.788077394
2576,103097.974479472
2577,128438.579809046
2578,83444.3296372055
2579,63577.0538802614
2580,98336.4218160855
2581,126851.021195107
2582,127513.14275377
2583,278916.868427458
2584,165462.200454349
2585,202596.302817056
2586,211022.390558989
2587,188085.698934885
2588,140774.184827579
2589,145651.514998683
2590,210537.455655434
2591,219781.82294305
2592,207640.988099185
2593,251388.54421995
2594,169513.77415482
2595,194017.37170097
2596,270303.726538805
2597,191998.604810925
2598,290407.429849873
2599,341488.455297882
2600,147868.284373662
2601,134934.373729702
2602,93734.2392659075
2603,101307.583216619
2604,90756.2028582169
2605,93016.1383951873
2606,152553.710244462
2607,215585.362305283
2608,181348.142808008
2609,176968.998304936
2610,104078.759456082
2611,127984.432447843
2612,158844.924774676
2613,127294.055154266
2614,123959.299967079
2615,150146.437759778
2616,153493.490098936
2617,177018.772151976
2618,191467.524403066
2619,185664.715490445
2620,185861.709052844
2621,171945.747388474
2622,175354.370117074
2623,232648.334652023
2624,304505.589487731
2625,270513.759566518
2626,171732.198723971
2627,156522.06392049
2628,426858.246183085
2629,440919.841211299
2630,379029.29420924
2631,417556.239027868
2632,371158.863874583
2633,279697.347631122
2634,364996.5085694
2635,157867.863055517
2636,179521.372412283
2637,179683.066592206
2638,244190.970267742
2639,179370.285251791
2640,142856.086340184
2641,112426.149885302
2642,176873.722263507
2643,110337.720809768
2644,125817.350183168
2645,109899.711779407
2646,100791.145142342
2647,109268.664965531
2648,138602.240506801
2649,150548.866494512
2650,120213.696013768
2651,144144.94816152
2652,368844.092101138
2653,241492.121712391
2654,257151.771934466
2655,352354.843952371
2656,315291.040095845
2657,309771.235824164
2658,281248.958730017
2659,297977.111381538
2660,338471.236262935
2661,312262.253807302
2662,312283.684567759
2663,287747.454595317
2664,240729.731105955
2665,289019.479958666
2666,264120.47186348
2667,188639.755866264
2668,183127.604141933
2669,181035.847534053
2670,262362.565506838
2671,189118.898955827
2672,205954.10289298
2673,197630.438698119
2674,196952.405297517
2675,187428.916812947
2676,197694.998682913
2677,190321.340075111
2678,231441.611527433
2679,264405.605678928
2680,274777.855843944
2681,341353.368358815
2682,300385.367057894
2683,456170.93915322
2684,307171.051451248
2685,306082.806804344
2686,258811.653428985
2687,280949.358119833
2688,200312.082771117
2689,197731.306294816
2690,339754.361930637
2691,185912.710975219
2692,134972.572620649
2693,200815.365589814
2694,127855.729108687
2695,192916.728049461
2696,186275.45752878
2697,178717.648250992
2698,180389.361072229
2699,167748.859469814
2700,157875.267612229
2701,154594.525077223
2702,119638.181517067
2703,124250.127041032
2704,137308.187339034
2705,114148.19831023
2706,113359.937350003
2707,120316.658374085
2708,125855.309367723
2709,95236.3893247571
2710,128935.518679289
2711,213061.581245421
2712,363474.315804869
2713,173412.504324921
2714,153097.222520086
2715,165685.789761601
2716,156369.687742081
2717,201011.754967343
2718,218084.408299733
2719,150869.016553322
2720,168694.954082398
2721,128821.479771125
2722,155545.272763264
2723,145220.88383028
2724,131628.236839516
2725,129725.242153747
2726,145059.745802963
2727,178483.320293447
2728,179618.106686974
2729,145264.304179944
2730,138318.051211343
2731,128530.316250331
2732,129784.753360952
2733,150310.731051941
2734,142633.689072868
2735,132262.749181146
2736,137585.919397764
2737,114551.538665514
2738,137498.313012489
2739,153423.55335126
2740,136496.021119959
2741,143399.859361512
2742,156490.760461201
2743,150645.387296453
2744,156473.187919895
2745,147119.898533845
2746,131188.105422156
2747,147862.748230685
2748,121400.641989509
2749,135287.653050021
2750,122831.70869301
2751,131874.328851637
2752,196552.313810475
2753,145746.629889678
2754,216652.322203745
2755,131609.718395296
2756,105164.998950444
2757,84918.8461651546
2758,104691.2342029
2759,150580.153204784
2760,129283.769603197
2761,144046.930765492
2762,140505.231034733
2763,177001.753730243
2764,148159.944984683
2765,254787.988500661
2766,108359.948449173
2767,88125.8433512395
2768,122535.0738201
2769,138226.594879557
2770,132045.773899578
2771,110517.095637407
2772,105316.030605958
2773,164084.14521643
2774,125095.396759468
2775,110668.986026005
2776,134266.644863346
2777,141898.509742007
2778,103871.821310466
2779,122850.832802206
2780,98641.2826583001
2781,97717.6862032017
2782,103763.842273392
2783,104240.173261398
2784,121077.094970396
2785,136230.65487042
2786,82885.3032273957
2787,110635.989254659
2788,87480.6543102637
2789,155148.992314859
2790,96020.3576708108
2791,113595.465980235
2792,67836.2382095879
2793,122635.9525077
2794,105853.370245602
2795,116845.410507098
2796,100122.003659643
2797,158193.235606569
2798,99139.2591451426
2799,104534.4500042
2800,74744.0631369789
2801,98524.2089504904
2802,116167.544068588
2803,146208.250260144
2804,119878.687210682
2805,98210.7288477741
2806,98386.9854469876
2807,168944.280214915
2808,150981.724882376
2809,124300.563178759
2810,125921.743222256
2811,157191.97011919
2812,166514.247524117
2813,166816.449300377
2814,164869.896849182
2815,99450.4156666264
2816,199603.704942623
2817,152591.468324573
2818,127778.595934442
2819,183415.852553542
2820,140808.768261999
2821,114776.947875305
2822,175654.890864431
2823,276573.116171972
2824,173766.107813361
2825,143958.969940279
2826,137589.737605146
2827,129270.32315533
2828,214069.772322579
2829,206128.199219461
2830,222749.034400369
2831,182059.558743081
2832,238815.365437507
2833,259356.607794834
2834,218597.98299607
2835,227687.197601803
2836,193149.693700255
2837,155917.373255521
2838,146970.60225539
2839,187312.527916039
2840,191234.47375316
2841,197302.867058555
2842,227996.675075576
2843,150536.244649792
2844,158159.588216995
2845,121157.492925366
2846,203540.09918695
2847,216983.406792634
2848,193421.902201326
2849,193679.32654662
2850,259496.302907159
